Visa,Chase,4078597790095941,Nella B Canady,142,05/2014,05/2031,16,3425,118000
Diners Club International,Diners Club,30925360471322,Leo Gilbert,710,09/2011,09/2014,16,9646,73500
Master Card,Bank of America,5333620429278528,Agatha X Hirsch,632,03/2013,03/2025,26,5721,12000
Discover,Discover,6226968171710307,Megan R Knox,55,09/2008,09/2026,21,5156,103800
Diners Club International,Diners Club,30336923411856,Gerda Pleasant,172,07/2011,07/2019,21,8243,47100
Discover,Discover,6011011306815565,Greg D Mcpherson,802,10/2015,10/2031,19,1678,119600
Visa,Bank of America,4853937763079053,Warner E Sherwood,456,01/2012,01/2032,21,2663,40500
Discover,Discover,6011430444688876,Marilyn Patrick,285,08/2010,08/2015,26,7710,136000
Discover,Discover,6011745566333153,Kent Weddle,81,01/2015,01/2019,6,2937,25500
Master Card,Chase,5488310280781785,Vincent T Ford,166,05/2014,05/2024,10,3027,196700
Visa,Chase,4036880808144633,Jani I Yancey,803,10/2011,10/2018,17,4820,199400
American Express,American Express,345785059482034,Julia R Keith,704,07/2011,07/2020,22,5128,56800
Master Card,Bank of America,5255684116445471,Hosea D Meyer,111,09/2014,09/2032,19,1517,68600
Master Card,Capital One,5200234489907503,Samantha Butler,595,04/2014,04/2021,10,7289,128300
American Express,American Express,346443556928674,Beula Quiroz,3853,07/2017,07/2025,27,4527,79700
Discover,Discover,6516548518049954,Nicole T Pacheco,657,08/2007,08/2013,6,1030,107100
Diners Club International,Diners Club,30909253674762,Chelsea Z Wingfield,536,12/2011,12/2020,8,1245,130800
Diners Club International,Diners Club,36846396115184,Margaret Knight,310,05/2016,05/2035,24,8305,110100
Diners Club International,Diners Club,30108119557614,Jeanett Burchfield,63,01/2009,01/2011,16,3385,56800
Japan Credit Bureau,JCB,3545015744407614,Edward H Bradford,690,03/2007,03/2020,4,1236,75800
Diners Club International,Diners Club,30417578804148,Carroll W Coffey,987,02/2013,02/2033,16,2788,192200
Visa,Chase,4657730164716755,Gilbert Q Mcguire,687,11/2014,11/2020,6,9692,71300
American Express,Bank of America,377769652504858,Tyrell Whatley,6620,08/2013,08/2030,3,3671,164600
American Express,American Express,377929839629669,Stephanie Black,8991,02/2010,02/2011,25,9541,15400
Visa,Cabela WFB,4918685112805073,Terry R Mackenzie,431,10/2010,10/2012,12,2883,11700
Visa,Bank of America,4991130261061681,Melissa Q Castillo,435,10/2008,10/2016,16,6872,34300
Visa,Capital One,4367151316744507,Cecil Cate,293,08/2009,08/2027,20,2240,158100
Japan Credit Bureau,JCB,3530448466788373,Juan J Marshall,284,02/2016,02/2028,9,6005,55400
Master Card,U.S. Bancorp,5302440506288507,Damion Shipley,711,03/2012,03/2016,12,9482,68600
Visa,Wells Fargo,4955214217977481,Doris Q Pennington,586,06/2015,06/2031,24,1607,141100
Japan Credit Bureau,JCB,3575993126670285,Nona Buchanan,682,01/2017,01/2029,2,6935,193200
Visa,Chase,4076276609225872,Vincent E Phillips,714,02/2009,02/2018,23,7722,71900
Diners Club International,Diners Club,30130973273062,Jimmy M Woodward,416,01/2010,01/2014,15,9419,80700
Diners Club International,Diners Club,30199466883786,Marilyn W Bowers,269,12/2015,12/2022,5,9026,157300
Visa,Chase,4804138593251000,Carley T Gagne,133,09/2017,09/2024,14,5491,34300
Visa,PNC,4083813518820533,Cathy Fields,428,01/2013,01/2014,19,2115,166500
Japan Credit Bureau,JCB,3538144147451729,Joella Q Abner,698,11/2012,11/2020,21,8558,40700
Diners Club International,Diners Club,36154852498313,Alice U Gardner,72,11/2007,11/2014,6,7159,164500
Visa,Chase,4697631980907754,Lillie H Briggs,70,12/2015,12/2032,13,6942,19000
Japan Credit Bureau,JCB,3538915316111750,Katie Foreman,316,04/2017,04/2018,25,2706,50900
American Express,American Express,370931419124571,Petronila X Caldwell,6382,10/2015,10/2031,10,4452,159500
Visa,Chase,4276798797851324,Irene M Patton,777,01/2017,01/2018,2,8970,159100
Visa,USAA,4303050902711333,Erlinda Zapata,645,11/2009,11/2028,5,5526,170200
Master Card,Capital One,5335090629259967,Julie Rasmussen,645,01/2016,01/2019,24,7404,190800
Discover,Discover,6011611483561120,Randolph Y Prichard,870,08/2008,08/2015,2,1503,97600
Japan Credit Bureau,JCB,3574159733474963,Holly K Stout,138,05/2017,05/2037,7,6882,78700
Diners Club International,Diners Club,30322341162735,Dudley Maher,13,11/2011,11/2024,23,7095,116000
Master Card,Chase,5245934045128901,Carmen Q Carney,535,10/2014,10/2021,18,9284,145500
Visa,Chase,4992947975627484,Marcel Whaley,205,01/2011,01/2025,23,8612,143700
Discover,Discover,6011694591561349,Ricky Ford,268,07/2015,07/2018,26,9815,67200
Diners Club International,Diners Club,36401373954682,Cleveland C Law,789,08/2007,08/2020,12,8015,197800
American Express,American Express,344506243670552,Dustin I Duffy,3854,09/2009,09/2021,9,9866,186500
Japan Credit Bureau,JCB,3547864121902889,Sharee C Shrader,115,04/2007,04/2009,11,9340,160500
Diners Club International,Diners Club,30437445713090,Audrey Burks,495,05/2016,05/2034,11,2714,25600
Visa,Cabela�s WFB,4210913987307289,Christia A Hetrick,151,07/2014,07/2021,15,6578,153700
Discover,Discover,6011903507681624,Patricia Peters,27,07/2013,07/2021,19,4900,112400
Diners Club International,Diners Club,30134358861111,Giovanni Lockett,450,01/2012,01/2024,19,4560,98500
Diners Club International,Diners Club,30301072868959,Rick T Goff,415,06/2011,06/2017,28,8578,161800
Diners Club International,Diners Club,39731553728945,Louie Shay,296,08/2015,08/2021,23,6907,132400
Diners Club International,Diners Club,30087287099254,Wesley A Reid,755,11/2014,11/2026,27,2648,12400
Visa,Citibank,4046683305048028,Reyes H Keeney,923,03/2007,03/2017,23,7619,177100
Japan Credit Bureau,JCB,3535470371655351,Norma C Emerson,95,09/2015,09/2034,27,2998,66900
Diners Club International,Diners Club,30437553119809,Ava F Li,874,12/2008,12/2023,1,5358,41900
Discover,Discover,6011024643707866,Melvin Bishop,416,03/2009,03/2012,4,4659,126700
Diners Club International,Diners Club,30170811879118,Macy Shearer,908,05/2009,05/2027,26,1988,163100
Master Card,Barclays,5391190682557736,Jean Z Holt,558,05/2017,05/2026,22,1182,119900
Master Card,Bank of America,5365024719965848,Parker V Ruiz,640,08/2007,08/2013,8,9433,87500
American Express,American Express,342305394073571,Jose Y Russo,3278,12/2013,12/2033,9,9057,184100
Discover,Discover,6532422121461115,Nikia Starks,404,04/2016,04/2031,24,1424,26900
Japan Credit Bureau,JCB,3557710771836736,Evelyn K Morris,311,05/2011,05/2012,21,7487,89000
Japan Credit Bureau,JCB,3545554582187706,Frank Lockwood,862,10/2013,10/2015,11,9182,26100
Diners Club International,Diners Club,30069258657690,Kelly S Hayden,978,11/2015,11/2020,9,6318,117500
Master Card,Bank of America,5392912102743805,Dudley Bradley,161,09/2015,09/2034,8,2620,76000
Discover,Discover,6011726121237584,Philip F Crawford,794,06/2009,06/2018,16,7455,61100
Japan Credit Bureau,JCB,3571769852255655,Bobette V Harbin,970,06/2013,06/2033,19,1108,179300
Visa,PNC,4858000627872646,Ray M Gonzalez,36,07/2014,07/2032,13,7555,67400
Visa,Chase,4821476256648206,Rosita Cone,423,07/2014,07/2031,3,368,186100
Master Card,Chase,5227669499543195,Robert H Oneal,126,08/2008,08/2025,16,2337,88400
Diners Club International,Diners Club,30988542707187,Theo Frey,822,09/2012,09/2016,23,4577,22100
Japan Credit Bureau,JCB,3529174435681688,Sheila M Sullivan,94,05/2007,05/2012,27,5294,52000
Visa,Citibank,4448790747322368,Bryan H Pridgen,702,11/2010,11/2027,23,5211,29800
Discover,Discover,6225509715850224,Barry T Mullins,130,03/2011,03/2022,21,6132,72400
Visa,USAA,4337023394966590,Willis M Tam,750,12/2014,12/2016,6,723,51800
Master Card,Chase,5261137000303787,Martin K Spencer,770,10/2016,10/2020,4,6760,64900
Master Card,Bank of America,5480025330239000,Jose X Moultrie,6,11/2013,11/2018,18,3599,112600
Discover,Discover,6011813498043009,Jessica B Potts,813,11/2009,11/2012,16,5113,76200
American Express,American Express,348234748145998,Olivia Heyward,6688,10/2015,10/2018,6,3854,91300
Diners Club International,Diners Club,30349685778016,Gregory K Cantu,720,03/2011,03/2015,2,9656,31300
Diners Club International,Diners Club,30183587324680,Glenn R Halcomb,51,02/2012,02/2025,10,547,196500
Discover,Discover,6011712396586111,Donna U Hayes,145,10/2009,10/2026,13,9857,113200
American Express,U.S. Bancorp,343503335033998,Willie Brinson,4910,01/2012,01/2018,1,5356,112400
American Express,American Express,378061894501549,Leon Whitehead,1771,01/2012,01/2013,14,446,190200
Discover,Discover,6011111438765504,Roosevelt T Rector,523,03/2016,03/2018,18,4791,51100
Visa,USAA,4188239711653352,Brenda M Walter,315,03/2010,03/2015,27,9783,173700
Visa,Chase,4747743887807910,Winford L Dell,38,07/2016,07/2028,16,103,155400
Japan Credit Bureau,JCB,3543860075772801,Yolanda Rich,753,07/2015,07/2020,1,5133,195200
American Express,Bank of America,347101690922362,Kenyetta Wilt,7576,08/2011,08/2031,24,6445,62200
Visa,U.S. Bancorp,4153939192551246,Calvin I Ellis,488,09/2014,09/2033,28,176,109800
Diners Club International,Diners Club,30220725621328,Lonnie B Head,982,09/2017,09/2034,18,5361,106200
Japan Credit Bureau,JCB,3562889866089683,Jose O Serrano,372,05/2009,05/2017,14,2544,162500
Japan Credit Bureau,JCB,3555896538261409,Katelynn Juarez,158,06/2007,06/2025,19,7154,177900
Discover,Discover,6446160891047459,Zachary P Rhodes,336,06/2008,06/2024,9,1723,136600
Diners Club International,Diners Club,30977606233156,Keena Beam,968,08/2015,08/2028,14,2196,91600
Discover,Discover,6011748856257652,Kim L Bonner,662,12/2013,12/2014,14,109,56600
American Express,American Express,349004068067174,Merlin Z Brand,5137,01/2014,01/2028,6,2753,42200
Visa,U.S. Bancorp,4887712648813491,Edwin Q Aguirre,390,04/2012,04/2017,11,2543,51400
Master Card,Citibank,5275968582076134,Heidi I Wyatt,124,04/2015,04/2031,13,9377,161300
American Express,American Express,340884741748079,Grace P Hodges,6436,11/2007,11/2016,11,2141,72700
Diners Club International,Diners Club,30065582173719,Ai Rigsby,498,05/2015,05/2016,11,8426,126100
Master Card,Chase,5210332915021697,Travis F Vaughn,385,02/2014,02/2032,8,2717,20700
Visa,Chase,4941847638541886,Joycelyn Canady,967,03/2007,03/2024,23,9786,17700
Master Card,GE Capital,5427251665512466,Chris Q Kerr,253,12/2016,12/2019,15,623,117500
Diners Club International,Diners Club,30935153931077,Elwood Power,441,12/2016,12/2036,14,6353,56200
Discover,Discover,6011617785767992,Jane Shields,928,02/2013,02/2024,26,1319,84200
Visa,Citibank,4844924273196074,Candelaria Schindler,773,09/2009,09/2024,7,9323,123700
Visa,Chase,4142058056014961,Michelle Vinson,795,05/2008,05/2011,10,8481,97400
Diners Club International,Diners Club,39978507000364,Leota W Finney,50,08/2013,08/2015,27,5878,30500
Master Card,Bank of America,5413023801140965,Roger Ramos,132,08/2008,08/2027,22,5952,86700
Visa,Chase,4685801877338355,Beaulah Reuter,906,08/2012,08/2014,28,8309,197000
Discover,Discover,6011506137774337,Jimmy Soto,194,07/2012,07/2027,10,5371,63300
Diners Club International,Diners Club,30185605892838,Dee R White,539,05/2011,05/2018,16,6155,192900
Discover,Discover,6011884906981833,Mike Carr,523,05/2011,05/2021,14,4771,36900
Discover,Discover,6011787904462716,Jimmy Z Hardin,39,05/2014,05/2019,21,5399,32600
American Express,U.S. Bancorp,377399663739911,Judith Bryan,7037,08/2010,08/2023,22,5961,24400
Master Card,Chase,5268950601717830,Willy Y Garber,774,02/2012,02/2026,16,1311,52700
Discover,Discover,6011891903457691,Virginia G Woodard,12,01/2017,01/2033,25,1023,134900
American Express,American Express,372435095467062,Jeffery Bustamante,1267,09/2016,09/2036,15,3980,183100
Diners Club International,Diners Club,30930420253314,Heather Y Gallagher,22,06/2012,06/2032,22,707,188100
American Express,American Express,347097546235985,Gabriela Montemayor,9219,04/2016,04/2030,15,8101,45100
Diners Club International,Diners Club,30294270329819,Sheila R Bowers,876,08/2017,08/2023,7,71,85500
Diners Club International,Diners Club,30494383747606,Virgie Harter,266,07/2007,07/2013,28,1086,25000
Discover,Discover,6011440331644551,Jorge F Hubbard,424,05/2012,05/2013,26,9139,107800
Diners Club International,Diners Club,30901419134179,Rex G Holbrook,886,04/2012,04/2024,25,6060,95900
Japan Credit Bureau,JCB,3582082131852293,Lauren Z Sheppard,71,05/2013,05/2026,27,8931,170700
Japan Credit Bureau,JCB,3528153722884354,Kareem Merrick,707,07/2007,07/2013,19,8796,55000
Japan Credit Bureau,JCB,3543173281543028,Aaron G James,536,12/2016,12/2029,20,5640,159300
Visa,GE Capital,4354984702725408,Candida Copley,763,03/2010,03/2013,8,165,135500
Master Card,Chase,5427127532545295,Victoria S Nash,963,04/2013,04/2031,2,8298,88300
Diners Club International,Diners Club,30471461944115,Pamela Dudley,169,10/2007,10/2022,27,8147,50900
Visa,Chase,4314793690908457,Rhonda Obrien,376,03/2017,03/2027,13,7726,22500
Diners Club International,Diners Club,36023055861322,Bernetta L Wren,543,12/2015,12/2024,18,5987,90000
American Express,Bank of America,373911531530670,Gladys N Silva,6503,02/2017,02/2020,12,7083,119200
Master Card,Chase,5205019950897092,Stephane Balderas,294,05/2014,05/2023,22,5535,132500
Discover,Discover,6011416670135476,Jose P Cunningham,846,12/2015,12/2021,15,6833,63100
Japan Credit Bureau,JCB,3586757284034593,Lucio N Jacobsen,682,06/2008,06/2013,27,7351,110100
Master Card,Capital One,5418914655887955,Joanne Parker,14,12/2007,12/2019,26,9438,60900
Diners Club International,Diners Club,30997353575781,Wes S Pedigo,288,06/2007,06/2008,28,1626,158300
American Express,American Express,349277182107163,Martha I Burt,9070,06/2008,06/2010,21,1591,99600
Japan Credit Bureau,JCB,3563340453054440,Jacinto A Santoro,436,06/2013,06/2018,1,6489,86600
Master Card,USAA,5224240032271588,Anna G Bowen,336,10/2017,10/2023,3,4293,110300
Visa,Chase,4954966223769456,Yung S Ocasio,943,02/2014,02/2017,22,2758,120600
Japan Credit Bureau,JCB,3536028460782277,Joan O Ingram,732,01/2010,01/2014,23,3609,119400
Master Card,Capital One,5392942229731789,Sheilah Stevens,883,01/2008,01/2024,14,6697,164700
American Express,U.S. Bancorp,340027363385446,Heather Nicholson,3960,12/2016,12/2031,18,7383,81500
American Express,Bank of America,344546806193519,Audrea N Albright,9704,03/2013,03/2023,10,4848,17900
Japan Credit Bureau,JCB,3540730207269971,Beverly P Sandoval,304,08/2010,08/2012,15,5756,91300
Diners Club International,Diners Club,30392506337927,Antwan Y Goss,71,08/2011,08/2027,8,7492,164400
Diners Club International,Diners Club,30936965717548,Susan M Hicks,899,07/2017,07/2027,22,5781,194000
Visa,Chase,4514039551563686,Alan R Baldwin,654,08/2015,08/2030,25,9804,154800
Diners Club International,Diners Club,30469044421262,Jean Ellis,314,08/2007,08/2020,19,2944,16400
Diners Club International,Diners Club,30373152892464,Jarvis Kirchner,720,08/2012,08/2013,2,2269,189300
Discover,Discover,6011229319036736,Jack C Holland,561,11/2012,11/2031,4,4929,195500
Japan Credit Bureau,JCB,3544892843845261,Delores T Mcdougal,275,09/2011,09/2030,20,4420,158900
Discover,Discover,6011618316102246,Jason S Barnes,897,10/2012,10/2023,13,5405,25900
Discover,Discover,6509693307842240,Tajuana Parker,202,08/2014,08/2020,5,8455,143100
Visa,Barclays,4336199621965158,Carlos Yates,997,05/2008,05/2018,19,8172,54700
American Express,USAA,343317468752302,Rocco N Howe,8483,07/2007,07/2025,23,1795,136100
Discover,Discover,6011172346520993,Rita H Mathews,845,04/2008,04/2013,7,4474,146400
American Express,American Express,340483156170752,Angelic X Fernandes,409,06/2016,06/2024,17,166,52800
Japan Credit Bureau,JCB,3582159100110653,Erin Weiss,36,03/2010,03/2026,3,8782,130300
Master Card,Wells Fargo,5249902510375725,Ladonna T Stovall,638,08/2012,08/2015,16,5230,163000
Visa,Capital One,4238311217765137,Mario P Booth,138,04/2012,04/2028,11,872,112800
American Express,U.S. Bancorp,378568898984281,Coleman O Corbitt,4984,02/2010,02/2023,13,3365,59800
Discover,Discover,6011262824733422,Margaret Gordon,96,11/2009,11/2020,1,4499,57100
American Express,Bank of America,377501328677366,Chas Barron,8688,05/2007,05/2023,15,4636,16100
Master Card,Bank of America,5295845809490726,Shane Thornton,904,10/2008,10/2026,9,5487,179600
Diners Club International,Diners Club,30553897453959,Chong Oldham,467,11/2008,11/2022,10,3518,78600
Discover,Discover,6225301842194886,George Joyce,524,06/2016,06/2020,10,4552,151200
Japan Credit Bureau,JCB,3547584506299913,Abram R Boisvert,552,10/2010,10/2015,23,5445,90000
Japan Credit Bureau,JCB,3561556778232377,Christine J Wood,663,01/2007,01/2024,2,2652,77500
Discover,Discover,6011416085646224,Patrick N Bateman,2,04/2007,04/2011,12,5745,73000
American Express,USAA,374542496405332,Suzanne K Mcneil,1580,09/2007,09/2010,14,9200,10500
American Express,American Express,370636080346045,Horacio Orta,8347,04/2017,04/2037,15,11,81600
Diners Club International,Diners Club,30552807367325,Laura I Livingston,989,03/2013,03/2030,21,5930,110300
Master Card,Bank of America,5410566900736706,Abraham C Jett,416,07/2014,07/2016,8,7486,189400
Visa,Bank of America,4331926815156292,Keith G Gross,178,03/2010,03/2030,13,1755,15400
Diners Club International,Diners Club,30301172887404,Tricia G Randall,829,03/2009,03/2017,9,1517,192900
Japan Credit Bureau,JCB,3588848591465683,Kristen Peterson,239,12/2012,12/2015,16,6394,16600
Master Card,Bank of America,5310676577295281,Elias M Dye,65,08/2017,08/2018,11,3646,178000
Diners Club International,Diners Club,30252709668033,Peggy P Berg,828,11/2013,11/2020,18,3119,24200
American Express,American Express,349297653699241,Isaac E Butcher,3851,06/2011,06/2025,15,385,100200
Visa,Chase,4420801903026685,Edwin R Mckenzie,472,04/2007,04/2013,27,3406,161300
Visa,Citibank,4281130662831848,Letty L Tran,806,12/2010,12/2013,18,4262,191700
Master Card,Bank of America,5200864005833161,Phillip Buchanan,207,02/2009,02/2017,6,8814,17900
Visa,Chase,4769091184331249,Reginald Goode,604,09/2010,09/2015,7,3177,62300
